Dim_cm2,Date,Style_encoded,Artist_encoded,Medium_encoded,Cluster
298.32,1965,4,2574,2432,2
460.0,1965,4,2574,4150,0
323.18,1965,4,2574,2434,2
237.49,1965,4,2574,2435,2
469.2,1965,4,2574,5439,0
76.65,1965,4,2574,5439,0
173.01,1965,4,2574,2433,2
336.73,1965,4,2574,5439,0
276.9,1965,4,2574,2432,2
212.44,1965,4,2574,5439,0
244.2,1965,4,2574,5439,0
318.2,1965,4,2574,5439,0
212.75,1965,4,2574,5439,0
272.34,1965,4,2574,5439,0
225.0,1965,4,2574,5439,0
1356.0,1921,8,2104,2715,2
440.3,1924,8,1099,1609,1
336.74,1924,8,1099,1266,1
434.98,1924,8,1099,1265,1
447.44,1924,8,1099,1263,1
1230.18,1924,8,1099,1221,1
368.95,1924,8,1099,209,1
3488.01,1965,4,1437,1573,1
397.25,1924,8,1099,1202,1
503.18,1924,8,1099,4653,0
372.6,1924,8,1099,4970,0
387.0,1924,8,1099,2668,1
499.49,1925,8,1099,1203,1
505.08,1925,8,1099,1262,1
675.07,1925,8,1099,4652,0
408.24,1925,8,1099,1405,1
591.36,1925,8,1099,1263,1
216.15,1925,8,1099,1405,1
409.92,1925,8,1099,1456,1
496.86,1925,8,1099,1636,1
253.45,1925,8,1099,1405,1
639.18,1925,8,1099,1487,1
1159.24,1930,8,3546,1405,2
220.0,1925,8,1099,1486,1
767.88,1936,8,3546,1405,2
875.08,1925,8,1099,2549,1
2457.75,1965,4,2942,2549,2
397.25,1926,8,1099,1559,1
4293.68,1965,4,2942,2549,2
285.74,1926,8,1099,1405,1
4306.95,1965,4,2942,4211,0
829.92,1926,8,1099,1591,1
499.56,1926,8,1099,1405,1
763.14,1926,8,1099,1408,1
700.57,1926,8,1099,223,1
3357.88,1969,4,1759,3294,0
3357.88,1969,4,1759,4093,0
3357.88,1969,4,1759,3294,0
3357.88,1969,4,1759,3294,0
3357.88,1969,4,1759,3294,0
3357.88,1969,4,1759,3294,0
3357.88,1969,4,1759,3294,0
3357.88,1969,4,1759,3294,0
3357.88,1969,4,1759,3294,0
400.96,1926,8,1099,220,1
4071.6,1968,4,1631,2828,1
504.0,1926,8,1099,174,1
695.4,1926,8,1099,218,1
157.07,1926,8,1099,1405,1
1184.0,1928,8,1099,2776,1
3003.03,1968,4,376,2549,1
1259.72,1927,8,1099,3882,0
1033.6,1926,8,1099,3884,0
900.48,1927,8,1099,3883,0
4276.35,1968,4,1632,1197,1
731.88,1928,8,1099,226,1
1221.38,1944,2,1759,5306,0
572.76,1928,8,1099,227,1
4300.49,1964,4,488,1567,1
3484.0,1978,4,2737,2549,2
3484.0,1978,4,2737,4086,0
3484.0,1978,4,2737,2549,2
3470.6,1978,4,2737,2549,2
3484.0,1978,4,2737,2549,2
3473.6,1978,4,2737,2549,2
3484.0,1978,4,2737,2549,2
544.68,1928,8,1099,1591,1
1028.23,1979,4,2737,1405,2
1421.2,1928,8,1099,2549,1
5904.99,1968,4,3045,4055,0
5981.76,1979,4,2737,1544,2
5571.51,1967,4,3045,4055,0
1198.92,1928,8,1099,2657,1
1681.76,1967,4,3258,2470,2
1500.8,1928,8,1099,2657,1
3125.0,1967,4,2394,2470,2
116.58,1923,8,1099,1197,1
393.12,1928,8,1099,2658,1
429.52,1926,8,1099,228,1
1308.96,1924,8,1099,2549,1
289.8,1924,8,1099,2766,1
7857.78,1979,4,764,206,1
637.1,1928,8,1099,2657,1
543.22,1928,8,1099,2776,1
1250.5,1939,8,3279,2549,2
952.0,1928,8,1099,4953,0
574.05,1974,4,2688,3328,2
574.05,1974,4,2688,4135,0
574.05,1974,4,2688,3328,2
574.05,1974,4,2688,3328,2
574.05,1974,4,2688,3328,2
574.05,1974,4,2688,3328,2
434.7,1936,8,1796,3371,0
434.7,1936,8,1796,4201,0
434.7,1936,8,1796,3371,0
434.7,1936,8,1796,3371,0
434.7,1936,8,1796,3371,0
434.7,1936,8,1796,3371,0
434.7,1936,8,1796,3371,0
1136.0,1928,8,1099,2549,1
893.55,1926,8,1099,1408,1
4272.0,1979,4,1119,4393,0
3483.02,1979,4,2851,4336,0
3476.04,1979,4,2851,4102,0
3388.36,1977,4,569,156,1
4140.72,1978,4,569,156,1
4830.0,1979,4,48,1611,1
4754.1,1979,4,48,1604,1
563.58,1928,8,2973,2657,2
4774.8,1979,4,48,1607,1
1048.06,1928,8,2973,2657,2
4788.28,1978,4,2539,1405,2
569.64,1928,8,2973,2549,2
10186.53,1979,4,409,1408,1
611.77,1933,8,2052,2549,2
3339.6,1979,4,1548,2549,1
308.72,1932,8,2052,2549,2
10392.41,1965,4,100,4336,0
7274.56,1979,4,100,4336,0
1050.56,1976,4,1989,1405,2
4343.4,1971,4,3474,2549,2
4333.84,1979,4,2092,206,2
4286.52,1977,4,2066,3278,0
4324.4,1977,4,2066,1291,2
4358.64,1977,4,2066,3278,0
4381.5,1977,4,2066,3278,0
4309.2,1977,4,2066,3278,0
4294.0,1977,4,2066,3278,0
4294.0,1977,4,2066,3277,0
4324.4,1977,4,2066,3278,0
4330.09,1977,4,2066,3278,0
4301.6,1977,4,2066,3278,0
4322.48,1977,4,2066,3278,0
4292.19,1977,4,2066,3277,0
4356.66,1977,4,2066,3278,0
4309.2,1977,4,2066,3278,0
4322.48,1977,4,2066,3278,0
4316.8,1977,4,2066,3278,0
4309.2,1977,4,2066,3278,0
4320.54,1977,4,2066,3279,0
4314.87,1977,4,2066,3278,0
4332.0,1978,4,2066,3906,0
4332.0,1978,4,2066,1792,2
4332.0,1978,4,2066,3906,0
4332.0,1978,4,2066,3906,0
4332.0,1978,4,2066,3906,0
3837.99,1978,4,2066,3906,0
3827.85,1978,4,2066,1792,2
3837.99,1978,4,2066,3906,0
3837.99,1978,4,2066,3906,0
3837.99,1978,4,2066,3906,0
1846.2,1929,8,2109,2549,2
984.72,1932,8,2109,2549,2
853.3,1932,8,2109,2549,2
4140.0,1925,8,1308,2549,1
2483.7,1970,4,381,3415,1
2488.8,1970,4,381,3415,1
2435.0,1970,4,381,3415,1
2499.0,1970,4,381,3415,1
2483.7,1970,4,381,3415,1
2440.0,1970,4,381,3415,1
2435.0,1970,4,381,3415,1
2440.0,1970,4,3598,3415,2
2478.6,1970,4,381,3415,1
2478.6,1970,4,381,3415,1
2435.0,1970,4,381,3415,1
2488.8,1970,4,381,3415,1
696.0,1923,8,2169,2527,2
4774.2,1971,4,381,4336,0
1080.0,1972,4,381,4336,0
1080.0,1972,4,381,4132,0
2824.21,1978,4,1580,1408,1
4761.0,1972,4,3,4116,1
5910.3,1949,2,2603,214,2
5113.25,1979,4,1030,2549,1
5386.5,1967,4,986,2549,1
1218.0,1939,8,1193,2549,1
1165.22,1927,8,3546,2549,2
1203.6,1927,8,3546,2549,2
1373.78,1927,8,3546,2549,2
1193.64,1927,8,3546,2549,2
1193.64,1927,8,3546,2549,2
1182.6,1927,8,3546,2549,2
1159.95,1927,8,3546,2549,2
1319.76,1927,8,3546,2549,2
1168.7,1927,8,3546,2549,2
1166.4,1927,8,3546,2549,2
1353.0,2000,0,2345,1803,4
1173.34,1927,8,3546,2549,2
1177.8,2000,0,554,1131,4
1165.22,1927,8,3546,2549,2
2836.08,2000,0,2469,4329,4
1459.92,1927,8,3546,2549,2
3009.6,2000,0,2469,4329,4
1306.47,1927,8,3546,2549,2
531.3,2000,0,3548,2878,4
1534.25,1928,8,3546,2549,2
1582.7,1928,8,3546,2549,2
1371.5,1928,8,3546,2549,2
1491.75,1928,8,3546,2549,2
1432.9,1928,8,3546,2549,2
1536.9,1928,8,3546,2549,2
1541.98,1928,8,3546,2549,2
1539.16,1928,8,3546,2549,2
1569.78,1928,8,3546,2549,2
1537.48,1928,8,3546,2549,2
1558.28,1928,8,3546,2549,2
1527.5,1928,8,3546,2549,2
2610.1,1962,4,3267,2549,2
4038.6,1962,4,3516,2549,2
3256.5,1962,4,1295,5306,0
1324.4,1962,4,1070,5300,0
3707.7,1962,4,1286,4585,0
2507.5,1962,4,1210,2549,1
2852.9,1962,4,834,1455,1
4131.0,1962,4,1372,1344,1
1506.96,1928,8,3546,2549,2
1477.44,1928,8,3546,2549,2
1448.28,1928,8,3546,2549,2
871.2,1930,8,3546,2549,2
7120.8,1957,2,2390,4705,0
829.17,1932,8,3546,2549,2
2006.97,1964,4,3120,1631,2
771.2,1933,8,3546,2549,2
1007.4,1935,8,3546,2549,2
593.4,1898,3,3505,5369,0
1496.88,1928,8,3546,2549,2
1464.95,1927,8,3546,2549,2
2572.4,1895,3,782,1213,1
2704.0,1962,4,400,4336,0
1055.7,1938,8,256,1197,1
2650.41,1894,3,782,1213,1
2756.88,1963,4,3030,1623,2
2460.78,1895,3,782,1456,1
904.75,1960,4,1290,1628,1
3874.53,1969,4,146,4336,0
3661.2,1969,4,146,4336,0
3480.86,1969,4,146,4336,0
3486.24,1969,4,146,4336,0
4199.04,1969,4,146,4336,0
4222.5,1969,4,1642,2549,1
848.1,1931,8,2603,1405,2
1492.8,1944,2,1462,1344,1
2143.68,1896,3,782,2549,1
1700.4,1944,2,1462,1350,1
3289.62,1896,3,782,2549,1
1507.2,1944,2,1462,1350,1
1511.97,1896,3,782,2549,1
2944.48,1896,3,782,2549,1
1475.8,1944,2,1462,1350,1
3300.0,1944,2,1462,1350,1
3005.1,1944,2,1462,1350,1
3323.24,1896,3,782,5306,0
817.5,1944,2,1462,1350,1
2498.45,1896,3,782,5306,0
1486.58,1944,2,1462,1350,1
1722.24,1897,3,782,156,1
1112.0,1944,2,1462,1350,1
803.2,1944,2,1462,1350,1
679.42,1897,3,782,2549,1
2399.4,1951,2,1462,4336,0
2918.97,1898,3,782,5306,0
3647.91,1968,4,3314,4336,0
2048.48,1899,3,782,2715,1
4317.3,1969,4,3314,4336,0
1050.06,1898,3,782,5306,0
3421.6,1902,3,782,5350,0
4533.53,1902,3,782,2549,1
4717.72,1903,3,782,2549,1
5040.0,1963,4,1759,4929,0
3097.64,1906,1,782,2549,1
2305.16,1935,8,2109,2549,2
1180.79,1926,8,2109,2549,2
1164.0,1928,8,2109,2549,2
1165.8,1929,8,2109,2549,2
1619.75,1929,8,2109,2549,2
1663.44,1929,8,2109,2549,2
1443.2,1929,8,2109,2549,2
989.4,1922,8,782,2549,1
1866.15,1920,8,782,2549,1
2388.87,1930,8,782,5306,0
3030.5,1927,8,782,2549,1
336.0,1931,8,2109,2549,2
1345.9,1927,8,2109,2673,2
1008.9,1906,1,1715,1405,1
552.08,1907,1,1715,1405,1
1112.64,1913,1,1715,1456,1
1120.05,1921,8,1715,1405,2
1078.23,1930,8,1715,1405,2
1065.78,1930,8,1715,1405,2
1064.0,1931,8,1715,1405,2
1084.88,1931,8,1715,1405,2
1340.45,1913,1,1715,1456,1
878.8,1932,8,2814,1405,2
372.36,1931,8,2814,1405,2
3319.8,1959,2,1561,2549,1
1925.7,1938,8,3546,2549,2
543.25,1921,8,3443,1405,2
713.6,1860,6,1778,1405,1
1954.35,1939,8,3546,2549,2
7920.5,1978,4,553,4248,0
1160.64,1927,8,3546,2549,2
7244.08,1971,4,2864,2635,2
3445.76,1971,4,2864,2635,2
3440.2,1971,4,2864,2560,2
3225.6,1971,4,2864,2635,2
3314.99,1971,4,2864,2560,2
3396.9,1971,4,2864,2560,2
3234.29,1971,4,2864,883,2
3265.08,1971,4,2864,883,2
3449.25,1971,4,2864,2560,2
3425.57,1971,4,2864,2635,2
3348.34,1971,4,2864,2560,2
3462.75,1971,4,2864,2635,2
3477.84,1971,4,2864,2635,2
3403.6,1971,4,2864,2635,2
423.0,1902,3,1192,1456,1
1144.52,1934,8,3546,2549,2
1953.3,1930,8,2948,2549,2
1185.52,1936,8,3546,2549,2
8705.45,1979,4,2652,1483,2
597.96,1929,8,2105,1405,2
583.74,1928,8,501,2549,1
1180.3,1924,8,501,2549,1
1091.52,1926,8,501,2549,1
759.0,1928,8,2544,2760,2
1104.61,1940,2,343,2549,1
443.52,1930,8,1274,1405,1
1205.4,1932,8,1731,2549,2
752.59,1905,1,1728,1405,1
751.2,1905,1,1728,3487,0
782.28,1905,1,1728,1405,1
763.97,1905,1,1728,1405,1
773.5,1905,1,1728,1405,1
791.34,1905,1,1728,1405,1
1452.22,1908,1,1728,1405,1
756.84,1910,1,1728,1405,1
1432.84,1912,1,1728,1405,1
686.0,1913,1,1728,1405,1
663.08,1914,1,1728,1405,1
775.2,1914,1,1728,1405,1
1474.05,1915,1,1728,1408,1
452.8,1915,1,1728,1405,1
2014.5,1999,5,743,2876,1
1748.0,2000,0,1482,4073,4
6887.0,1982,5,554,2091,1
2132.0,1997,5,554,156,1
2730.0,1997,5,554,2527,1
413.1,1916,1,1728,1405,1
1794.0,2000,0,554,4654,4
1794.0,2000,0,554,65,4
1069.3,1917,1,1728,1408,1
3136.0,2000,0,554,3559,4
1394.03,1917,1,1728,1408,1
3835.38,1968,4,1759,4336,0
3275.0,1966,4,2737,4188,0
2460.52,1967,4,138,2549,1
3191.6,1965,4,2036,2549,2
3055.0,1999,5,2496,506,2
3221.97,1965,4,2036,2549,2
1952.28,1967,4,2903,2438,2
3379.76,1967,4,2903,2437,2
4298.0,1968,4,2152,1405,2
782.1,1920,8,1728,1405,2
386.37,1921,8,1728,1405,2
1280.2,2000,0,3219,1605,4
2062.48,2000,0,3406,4005,4
2062.48,2000,0,3406,4005,4
2062.48,2000,0,3406,4005,4
2062.48,2000,0,3406,4005,4
2062.48,2000,0,3406,4005,4
2062.48,2000,0,3406,4005,4
2062.48,2000,0,3406,4005,4
255.27,1922,8,1728,1405,2
2940.2,2000,0,820,2549,4
665.5,1923,8,1728,1405,2
4833.2,1967,4,2857,4336,0
6521.76,1964,4,230,1408,1
6512.4,1962,4,230,1405,1
4104.0,1973,4,3185,2610,2
4653.1,1974,4,3097,4462,0
2414.88,1973,4,986,2583,1
4250.4,1974,4,197,4364,0
2537.6,1973,4,1548,4364,0
8536.55,1974,4,827,2693,1
1530.95,1973,4,192,1420,1
7901.95,1973,4,2942,1420,2
5277.44,1974,4,558,2610,1
3654.54,1973,4,2946,4656,0
17269.2,1999,5,2946,4005,0
776.75,1923,8,1728,1405,2
6455.72,1965,4,230,1405,1
3868.22,1922,8,1478,203,1
12133.8,1999,5,2946,4005,0
12690.0,1966,4,230,1524,1
8353.96,1972,4,197,3391,1
3275.0,1999,5,2946,4005,0
776.82,1923,8,1728,1405,2
4186.16,1968,4,2316,2549,2
7395.0,1999,5,2946,4005,0
4350.92,1967,4,2316,2549,2
6910.2,1999,5,2946,4005,0
767.14,1925,8,1728,1405,2
3552.72,1967,4,2316,2747,2
9012.0,2000,0,2946,1131,4
1472.0,1925,8,1728,1405,2
1439.34,1925,8,1728,1405,2
5108.96,1967,4,2768,4588,0
667.57,1926,8,1728,1405,2
5490.0,1967,4,2768,4589,0
9936.0,1999,5,1510,2549,1
3016.44,1968,4,2768,4588,0
9912.0,1999,5,1510,2549,1
4282.42,1967,4,2768,4589,0
9009.0,1999,5,1510,2549,1
655.62,1926,8,1728,1405,2
3151.04,1967,4,2258,4588,0
8173.2,1999,5,1510,2549,1
502.64,1926,8,1728,1405,2
3135.02,1967,4,2258,4588,0
10155.2,1999,5,1510,2549,1
3605.56,1968,4,1471,2751,1
4153.8,1999,5,1510,2549,1
496.0,1926,8,1728,1408,2
521.16,1931,8,2110,3379,2
520.0,1931,8,2110,4208,0
521.16,1931,8,2110,3379,2
506.34,1931,8,2110,3379,2
516.0,1931,8,2110,3379,2
514.0,1931,8,2110,3379,2
520.0,1931,8,2110,3379,2
512.82,1931,8,2110,3379,2
234.5,1931,8,2110,3379,2
234.5,1931,8,2110,3379,2
527.8,1931,8,2110,3379,2
3875.2,1999,5,1510,3926,0
1591.0,2000,0,1510,2549,4
457.04,1947,2,1642,1405,1
8208.0,1999,5,2084,4336,0
2049.32,1968,4,2942,196,2
7014.9,1968,4,2942,4336,0
4674.8,1959,2,2603,2527,2
12637.8,2000,0,3262,156,4
4668.6,1962,4,2603,2527,2
4558.8,2000,0,3262,2549,4
768.0,1928,8,1728,1405,2
3381.4,1963,4,2603,2527,2
14796.0,2000,0,3262,156,4
1464.54,1928,8,1728,1405,2
802.64,1928,8,1728,1405,2
7222.69,1968,4,1510,2751,1
6607.65,1966,4,793,4336,0
1719.76,1928,8,2022,1405,2
2163.95,1928,8,2022,1350,2
1716.44,1930,8,2022,1405,2
1687.77,1930,8,2022,1197,2
797.04,1930,8,1728,1405,2
3280.2,1966,4,1659,4481,0
763.2,1931,8,1728,1405,2
2668.88,1967,4,3496,4250,0
8353.96,1968,4,2843,3326,2
8353.96,1968,4,3377,4133,0
8353.96,1968,4,1289,3326,0
8353.96,1968,4,1101,3326,1
1929.1,1931,8,1728,1405,2
799.68,1931,8,1728,1405,2
696.2,1940,2,13,1405,1
658.3,1904,3,13,1405,1
683.28,1900,3,13,1405,1
508.0,1918,1,13,1405,1
669.3,1940,2,13,1405,1
667.0,1940,2,13,1405,1
655.4,1940,2,13,1405,1
654.75,1902,3,13,1405,1
675.55,1904,3,13,1405,1
657.66,1918,1,13,1405,1
1391.2,1920,8,13,1405,1
658.0,1940,2,13,1405,1
604.8,1905,1,13,1405,1
655.4,1920,8,13,1405,1
663.48,1940,2,13,1197,1
884.79,1908,1,13,2855,1
450.56,1908,1,13,2855,1
1535.1,1940,2,13,2722,1
1633.12,1925,8,13,2549,1
1000.35,1928,8,1503,2527,1
1243.35,1928,8,1503,2527,1
1821.0,1972,4,1759,5011,0
1344.0,1930,8,1503,2527,1
3552.72,1923,8,2347,5306,0
626.02,1936,8,485,1456,1
549.54,1930,8,2365,2715,2
8587.5,1973,4,1763,4452,0
5997.94,1973,4,1763,4398,0
708.4,1928,8,2365,2549,2
874.5,1930,8,2365,2549,2
227.36,1928,8,2365,2549,2
570.43,1919,1,2365,5306,0
4851.1,1970,4,142,4060,1
1217.3,2000,0,2117,1197,4
1443.0,2000,0,2117,1269,4
570.43,1919,1,2365,5306,0
775.6,2000,0,2117,1197,4
411.08,1920,8,2365,2527,2
1921.5,2000,0,544,1223,4
9499.8,2000,0,469,2549,4
424.8,1919,1,2365,5306,0
3997.5,1978,4,1618,1197,1
399.04,1920,8,2365,2527,2
388.68,1919,1,2365,5306,0
3340.8,1989,5,1068,4005,0
391.05,1918,1,2365,5335,0
683.7,1921,8,2365,5306,0
12852.4,2000,0,1048,4102,4
381.6,1919,1,2365,5306,0
395.79,1930,8,2365,2527,2
12497.4,1989,5,2438,4419,0
12766.38,1989,5,2438,4419,0
397.46,1910,1,2365,2527,2
5021.8,1990,5,2290,4254,0
592.91,1919,1,2365,5306,0
4769.1,2000,0,1852,2549,4
4769.1,2000,0,1852,2549,4
1925.0,1916,1,2365,2549,2
3504.1,1989,5,399,4235,0
431.8,1928,8,2365,2549,2
4284.0,1999,5,399,1481,1
424.18,1928,8,2365,2549,2
4284.0,1999,5,399,1481,1
1695.33,1928,8,2365,2549,2
4284.0,1999,5,399,1481,1
675.69,1928,8,2365,2549,2
4284.0,1999,5,399,2706,1
912.0,1928,8,2365,2549,2
808.5,1928,8,2365,2549,2
487.2,1928,8,2365,2549,2
871.0,1928,8,2365,2549,2
1174.5,1928,8,2365,2549,2
451.2,1928,8,2365,2549,2
1950.0,1999,5,3240,4336,0
439.24,1928,8,2365,2549,2
3216.0,1999,5,3240,4336,0
500.4,1928,8,2365,2549,2
2167.5,2000,0,819,5311,4
531.05,1928,8,2365,2549,2
2605.96,1968,4,2608,4013,0
2596.88,1968,4,2608,4015,0
2610.5,1968,4,2608,4013,0
1545.6,1916,1,2365,2549,2
2616.25,1968,4,2608,4015,0
635.6,1928,8,2365,2549,2
742.73,1928,8,2365,2549,2
478.27,1928,8,2365,2746,2
771.8,1997,5,1753,4167,0
575.46,1928,8,2365,2549,2
16270.2,1972,4,1170,1799,1
140.4,1928,8,2365,2549,2
2150.4,1999,5,2802,4336,0
1259.28,1928,8,2365,2549,2
824.74,1930,8,2365,2549,2
1635.92,1930,8,2365,2549,2
1189.58,1928,8,2365,2549,2
1088.96,1932,8,2365,2549,2
1459.24,1965,4,2860,4099,0
496.65,1932,8,2365,2549,2
135.2,1928,8,2365,2549,2
240.24,1916,1,2179,1405,2
8095.31,2001,0,1971,1582,4
1632.0,1915,1,2216,2715,2
23113.75,2001,0,1971,2664,4
3497.96,2000,0,1971,1575,4
1160.3,1915,1,2216,2776,2
24406.8,2000,0,1971,1582,4
2211.0,1927,8,2216,2549,2
2205.5,1929,8,2216,2549,2
4199.68,1979,4,197,4336,0
327.42,1926,8,2216,2527,2
447.72,1929,8,2216,2527,2
5575.4,1999,5,2604,4198,0
5880.0,2001,0,3262,2549,4
2039.7,1930,8,2216,2549,2
1756.8,1928,8,1798,2549,2
1582.0,1928,8,1798,2549,2
606.04,1931,8,1809,2549,2
1919.0,1930,8,704,2549,1
1976.32,1930,8,703,2549,1
2087.44,1932,8,703,2549,1
1874.52,1932,8,703,2549,1
2051.4,1932,8,703,2549,1
833.85,1944,2,1561,2549,1
2841.3,1961,4,1561,525,1
2847.6,1961,4,1561,884,1
2830.77,1961,4,1561,881,1
2880.0,1961,4,1561,882,1
1430.45,1962,4,1561,881,1
2860.13,1961,4,1561,881,1
2880.0,1964,4,1561,526,1
3192.0,1965,4,3037,2549,2
7441.65,1968,4,2768,4336,0
5200.65,1968,4,1123,4182,0
8277.3,1968,4,2946,2549,2
3300.0,1968,4,1191,2549,1
3432.3,1966,4,1822,1408,2
2538.28,1966,4,2095,4336,0
1615.35,1932,8,1785,2746,2
6551.28,1964,4,230,1405,1
6541.17,1964,4,230,1405,1
6551.28,1968,4,230,1405,1
3248.49,1965,4,3016,156,2
3551.1,1934,8,2005,1764,2
2461.01,1896,3,782,2549,1
2215.2,1966,4,1806,2549,1
804.96,1967,4,1806,2549,1
2157.1,1966,4,864,2549,1
4415.84,1967,4,3498,4515,0
1758.0,1965,4,2740,2751,2
1516.88,1958,2,145,5372,0
2388.0,1964,4,145,5370,0
1131.76,1964,4,1499,2852,1
2956.09,1966,4,1499,2852,1
2169.31,1966,4,3129,3541,2
3808.0,1967,4,975,4587,0
6052.06,1966,4,1705,1519,1
559.98,1966,4,3173,2431,2
2502.74,1966,4,2425,4588,0
4333.89,1963,4,3570,1310,2
4339.6,1963,4,3570,1310,2
7313.64,1967,4,2768,4588,0
2097.64,1966,4,2863,4588,0
2093.06,1966,4,2863,4588,0
1215.18,1965,4,1567,2747,1
4307.49,1967,4,1211,4587,0
4855.68,1965,4,1211,4588,0
2177.28,1966,4,2410,4587,0
4149.6,1967,4,2410,4587,0
669.6,1966,4,3320,1628,2
583.2,1966,4,3320,1628,2
1069.6,1966,4,3320,1628,2
646.66,1965,4,3320,1628,2
4668.6,1962,4,2603,2527,2
3266.56,1966,4,2020,4336,0
6991.76,1966,4,2020,4491,0
7891.44,1967,4,2020,2549,2
3320.85,1967,4,2020,1405,2
2708.64,1966,4,686,2751,1
1407.9,1964,4,135,4588,0
3352.8,1965,4,135,4588,0
2207.2,1966,4,977,4588,0
2464.68,1967,4,3062,2611,2
2436.0,1966,4,3381,4157,0
2424.8,1967,4,3020,2611,2
2436.48,1967,4,2864,2611,2
2495.28,1967,4,1325,2611,1
2432.16,1967,4,3097,2611,2
2556.0,1965,4,856,2747,1
716.85,1965,4,856,1408,1
1082.04,1948,2,1250,1405,1
2075.22,1966,4,1250,1405,1
2378.64,1966,4,2825,2751,2
1631.45,1928,8,2196,1405,2
3158.44,1967,4,3325,4588,0
3158.44,1967,4,3325,4588,0
840.0,1966,4,883,184,1
8058.96,1966,4,122,1616,1
3324.83,1966,4,1378,2549,1
2507.56,1903,3,2367,5306,0
2352.25,1967,4,155,4588,0
3284.59,1952,2,941,2549,1
3780.72,1966,4,1015,1443,1
4278.8,1964,4,235,2761,1
3146.0,1966,4,2663,2751,2
3057.18,1967,4,1548,4390,0
3063.24,1967,4,3020,4429,0
2580.64,1967,4,197,4386,0
3117.1,1967,4,1510,4425,0
3252.96,1967,4,2737,2549,2
3441.14,1966,4,1357,2549,1
3289.62,1967,4,1357,2549,1
2102.55,1966,4,1357,1405,1
2082.9,1966,4,1357,156,1
3624.4,1922,8,2347,2549,2
2784.8,1966,4,335,1442,1
2283.4,1966,4,335,1442,1
3941.0,1895,3,2123,1486,2
10605.3,1967,4,1618,1572,1
1508.22,1966,4,758,1631,1
1672.8,1964,4,758,1631,1
2518.56,1967,4,758,1442,1
3271.53,1920,8,874,2549,1
3574.24,1930,8,874,2549,1
4423.2,1965,4,1182,4481,0
4423.2,1965,4,1182,4481,0
2735.46,1965,4,2638,2751,2
3106.25,1967,4,3051,4588,0
2443.16,1966,4,356,2747,1
2482.2,1966,4,356,2747,1
2452.44,1966,4,356,2747,1
4256.0,1966,4,277,4211,0
1024.0,1909,1,3386,3298,2
1024.0,1909,1,3386,4097,0
1024.0,1909,1,3386,3298,2
1024.0,1909,1,3386,3298,2
1024.0,1909,1,3386,3298,2
1024.0,1909,1,3386,3298,2
1024.0,1909,1,3386,3298,2
1024.0,1909,1,3386,3298,2
1049.76,1909,1,3386,3298,2
2801.76,1884,3,2359,1408,2
2344.72,1884,3,2359,1408,2
2265.48,1967,4,3020,4367,0
2265.48,1967,4,3020,4392,0
2265.48,1967,4,3020,4454,0
2265.48,1967,4,3020,4427,0
2265.48,1967,4,3020,4367,0
2265.48,1967,4,3020,4407,0
2265.48,1967,4,3020,4406,0
1266.72,1967,4,3020,4434,0
2265.48,1967,4,3020,4430,0
2165.76,1963,4,976,2822,1
5675.36,1966,4,272,1344,1
3332.48,1918,1,1909,5306,0
1080.0,1966,4,2817,2747,2
3237.13,1963,4,245,2746,1
2875.23,1964,4,245,2747,1
848.36,1965,4,245,2549,1
834.9,1965,4,245,2549,1
832.5,1965,4,245,2549,1
1663.2,1966,4,245,2549,1
1676.6,1966,4,245,2549,1
2586.8,1964,4,584,336,1
2245.4,1965,4,584,336,1
1811.7,1965,4,584,336,1
1162.2,1904,3,2363,1405,2
3850.0,1964,4,1998,2747,2
4489.0,1968,4,3402,4481,0
4489.0,1968,4,3402,4481,0
3284.59,1966,4,2663,2751,2
1235.08,1888,3,3595,5012,0
2452.8,1966,4,1705,1520,1
5438.88,1967,4,1122,2748,1
3218.55,1966,4,1285,4102,0
16579.36,1967,4,2946,2580,2
3063.48,1966,4,2020,4336,0
3753.36,1966,4,2020,4432,0
364.9,1899,3,1527,1197,1
1211.58,1965,4,932,2751,1
4260.0,1955,2,2603,166,2
820.77,1930,8,2603,1405,2
2080.26,1929,8,2748,3052,2
10030.0,1930,8,860,3052,1
9640.6,1942,2,1540,3052,1
25239.55,1953,2,1555,3052,1
36085.6,1959,2,828,3052,1
12862.56,1962,4,3389,3052,2
65418.8,1950,2,306,1282,3
1808.48,1926,8,2761,3052,2
10639.02,1936,8,2751,3052,2
21131.46,1932,8,2603,3052,2
3870.96,1944,2,1494,4041,0
12655.44,1937,8,1105,3052,1
40729.92,1934,8,969,3052,1
4581.36,1950,2,3520,3048,2
27687.61,1950,2,995,3052,1
14966.25,1914,1,3386,3052,2
12893.04,1947,2,1254,1827,1
46261.8,1957,2,1725,3048,1
23332.56,1961,4,1567,3052,1
7726.68,1962,4,1498,549,1
2019.03,1964,4,2401,392,2
32506.92,1994,5,1175,3261,1
4495.7,1925,8,790,3052,1
14785.72,1926,8,2591,3033,2
7848.96,1933,8,2544,3052,2
1116.0,1940,2,1013,3052,1
13000.0,1914,1,3386,3052,2
29621.76,1959,2,120,4858,0
24800.96,1965,4,775,3052,1
24819.48,1933,8,640,1319,1
2525.4,1934,8,840,3052,1
3307.08,1943,2,2094,3140,0
49739.76,1914,1,966,3052,1
17766.84,1958,2,2511,4771,0
16603.42,1958,2,239,3052,1
8667.09,1953,2,2265,392,2
